date,open,high,low,close,volume,source
2025-02-27,5554.9,5608.9,5450.0,5570.0,661.0,backfill_api
2025-03-02,5590.0,5633.9,5500.1,5628.0,1269.0,backfill_api
2025-03-03,5724.0,5730.0,5520.1,5581.1,1271.0,backfill_api
2025-03-04,5511.0,5650.0,5511.0,5530.0,851.0,backfill_api
2025-03-05,5491.0,5599.0,5490.0,5560.0,571.0,backfill_api
2025-03-06,5500.0,5595.9,5500.0,5543.9,638.0,backfill_api
2025-03-09,5640.0,5640.0,5452.1,5499.0,1105.0,backfill_api
2025-03-10,5450.0,5588.0,5400.0,5401.0,890.0,backfill_api
2025-03-11,5489.9,5489.9,5300.0,5300.0,943.0,backfill_api
2025-03-12,5405.0,5405.0,5300.0,5316.0,2205.0,backfill_api
2025-03-16,5300.0,5600.0,5219.0,5600.0,2307.0,backfill_api
2025-03-17,5490.0,5699.0,5379.0,5391.0,545.0,backfill_api
2025-03-18,5495.0,5540.0,5356.0,5356.0,843.0,backfill_api
2025-03-19,5463.1,5500.0,5390.0,5395.0,472.0,backfill_api
2025-03-20,5305.0,5487.0,5305.0,5410.69,346.0,backfill_api
2025-03-23,5310.0,5409.9,5254.0,5254.0,555.0,backfill_api
2025-03-24,5253.2,5400.0,5192.0,5312.82,526.0,backfill_api
2025-03-25,5415.0,5415.0,5210.0,5211.4,1426.0,backfill_api
2025-03-26,5125.0,5296.0,5125.0,5264.2,250.0,backfill_api
2025-03-27,5201.0,5698.0,5201.0,5609.16,4977.0,backfill_api
2025-03-30,5640.0,5750.0,5550.0,5595.53,2486.0,backfill_api
2025-04-01,5501.0,5950.0,5486.0,5822.95,4253.0,backfill_api
2025-04-02,5939.0,6405.2,5732.0,6403.05,9596.0,backfill_api
2025-04-03,6531.0,6661.6,6223.0,6289.14,3671.0,backfill_api
2025-04-07,6301.0,6320.0,6000.0,6083.61,3044.0,backfill_api
2025-04-08,5962.2,6198.0,5867.0,6134.86,2458.0,backfill_api
