date,open,high,low,close,volume,source
2025-02-27,398.0,402.0,395.0,400.0,57939.0,backfill_api
2025-03-02,403.0,415.0,399.0,412.0,90859.0,backfill_api
2025-03-03,412.0,416.0,403.0,403.6,44732.0,backfill_api
2025-03-04,403.6,411.0,401.1,404.0,79949.0,backfill_api
2025-03-05,407.8,407.9,392.0,397.8,191274.0,backfill_api
2025-03-06,404.0,434.0,398.0,429.0,492632.0,backfill_api
2025-03-09,429.0,435.0,415.0,422.0,257645.0,backfill_api
2025-03-10,422.0,428.8,405.2,405.9,281330.0,backfill_api
2025-03-11,414.0,446.4,409.0,446.4,991444.0,backfill_api
2025-03-12,455.3,488.0,455.3,467.9,817090.0,backfill_api
2025-03-16,458.6,465.0,435.2,444.0,829355.0,backfill_api
2025-03-17,436.1,440.0,417.0,420.0,524637.0,backfill_api
2025-03-18,428.4,428.4,416.0,416.6,93125.0,backfill_api
2025-03-19,408.3,431.7,408.3,418.0,287403.0,backfill_api
2025-03-20,418.0,422.0,409.2,410.39,225151.0,backfill_api
2025-03-23,411.0,411.0,396.3,398.16,299984.0,backfill_api
2025-03-24,391.0,405.0,391.0,400.81,115424.0,backfill_api
2025-03-25,398.0,399.0,385.0,386.05,176737.0,backfill_api
2025-03-26,388.0,403.5,383.0,396.91,78912.0,backfill_api
2025-03-27,391.5,408.0,391.5,405.76,206869.0,backfill_api
2025-03-30,401.3,415.0,400.0,405.28,137611.0,backfill_api
2025-04-01,405.0,408.0,395.0,396.97,95440.0,backfill_api
2025-04-02,397.0,402.1,392.2,396.34,61569.0,backfill_api
2025-04-03,388.5,405.0,388.5,395.43,94468.0,backfill_api
2025-04-07,396.0,399.0,389.0,390.16,76857.0,backfill_api
2025-04-08,393.0,393.0,384.2,390.05,86945.0,backfill_api
2025-04-09,391.0,395.0,388.1,389.68,67285.0,backfill_api
2025-04-10,390.0,392.0,385.2,386.89,71834.0,backfill_api
2025-04-13,385.5,393.0,384.8,388.59,71820.0,backfill_api
2025-04-15,396.0,402.0,384.1,395.61,131387.0,backfill_api
2025-04-16,403.0,403.0,390.0,394.99,58933.0,backfill_api
2025-04-17,401.0,403.0,394.2,399.54,117791.0,backfill_api
2025-04-20,407.5,407.5,388.1,390.34,77769.0,backfill_api
2025-04-21,390.0,392.7,387.0,389.45,73060.0,backfill_api
2025-04-22,387.1,390.0,385.0,386.22,58266.0,backfill_api
2025-04-23,388.9,388.9,380.0,380.16,82251.0,backfill_api
2025-04-24,372.6,384.9,372.6,381.42,49666.0,backfill_api
2025-04-27,378.1,386.0,376.5,378.36,88358.0,backfill_api
2025-04-28,377.0,381.8,375.0,375.75,77777.0,backfill_api
2025-04-29,379.8,380.0,369.2,369.86,82289.0,backfill_api
2025-04-30,375.0,375.0,368.0,369.06,52643.0,backfill_api
2025-05-04,374.0,375.0,367.0,370.12,68498.0,backfill_api
2025-05-05,370.0,372.9,365.0,365.28,34368.0,backfill_api
2025-05-06,368.0,371.0,358.0,363.27,131672.0,backfill_api
2025-05-07,368.0,379.5,361.0,377.32,78212.0,backfill_api
2025-05-08,380.1,382.5,373.3,378.68,60301.0,backfill_api
2025-05-11,380.0,391.5,375.0,387.01,125519.0,backfill_api
2025-05-13,391.0,406.0,387.1,395.26,274403.0,backfill_api
2025-05-14,398.8,413.0,392.9,409.57,289119.0,backfill_api
2025-05-15,403.0,412.0,392.1,397.06,153935.0,backfill_api
2025-05-18,393.2,400.0,382.2,384.18,115285.0,backfill_api
2025-05-19,385.0,393.0,384.0,389.55,84114.0,backfill_api
2025-05-20,390.0,400.0,384.5,396.96,85393.0,backfill_api
2025-05-21,404.8,411.0,396.0,396.8,174929.0,backfill_api
2025-05-22,400.0,407.0,398.0,400.0,124010.0,backfill_api
2025-05-25,407.9,408.0,390.0,394.66,60080.0,backfill_api
2025-05-26,398.0,405.9,390.0,391.61,95552.0,backfill_api
2025-05-27,385.3,396.4,385.3,390.24,88333.0,backfill_api
2025-05-28,392.0,395.6,390.0,393.8,125829.0,backfill_api
2025-06-02,398.0,401.6,392.1,392.59,82913.0,backfill_api
2025-06-03,393.0,394.0,386.1,386.47,63169.0,backfill_api
2025-06-04,388.0,390.0,382.2,385.39,47099.0,backfill_api
2025-06-05,388.0,391.5,382.1,382.55,46563.0,backfill_api
2025-06-08,382.1,386.0,381.2,382.49,33231.0,backfill_api
2025-06-09,384.0,395.0,383.9,391.37,118406.0,backfill_api
2025-06-10,397.5,397.5,388.0,391.12,46913.0,backfill_api
2025-06-11,395.0,395.0,386.2,390.31,49259.0,backfill_api
2025-06-12,390.0,393.0,386.1,389.01,127591.0,backfill_api
2025-06-15,394.0,394.0,386.0,386.34,43539.0,backfill_api
2025-06-16,388.0,394.0,386.0,387.38,103412.0,backfill_api
2025-06-17,387.0,390.0,384.0,385.74,49632.0,backfill_api
2025-06-18,388.0,390.4,384.1,387.21,46235.0,backfill_api
2025-06-19,385.1,389.0,383.0,383.25,46947.0,backfill_api
2025-06-22,378.5,387.0,376.0,377.94,45922.0,backfill_api
2025-06-23,380.5,380.5,374.5,374.88,32374.0,backfill_api
2025-06-24,374.0,380.0,372.4,372.85,39791.0,backfill_api
2025-06-25,373.0,377.8,372.0,372.96,28495.0,backfill_api
2025-06-26,377.7,379.9,373.0,373.82,23812.0,backfill_api
2025-06-29,372.1,379.0,372.0,378.47,26398.0,backfill_api
2025-06-30,386.0,386.0,376.0,381.73,27304.0,backfill_api
2025-07-01,389.0,389.0,377.5,387.32,39946.0,backfill_api
2025-07-02,389.5,395.5,383.2,393.28,89045.0,backfill_api
2025-07-03,400.0,405.0,392.2,398.56,127351.0,backfill_api
2025-07-06,402.0,402.0,390.0,390.74,38741.0,backfill_api
2025-07-07,393.8,393.8,378.5,383.4,69391.0,backfill_api
2025-07-08,391.0,391.0,378.4,380.31,34442.0,backfill_api
2025-07-09,382.0,387.8,382.0,385.67,53202.0,backfill_api
2025-07-10,389.0,397.0,383.1,393.11,54547.0,backfill_api
2025-07-13,400.9,408.0,397.0,399.33,154621.0,backfill_api
2025-07-14,400.0,400.0,390.6,391.35,72062.0,backfill_api
2025-07-15,395.8,399.9,390.0,397.07,35055.0,backfill_api
2025-07-16,403.0,419.0,400.0,411.67,284936.0,backfill_api
2025-07-17,417.3,429.3,415.5,422.49,235903.0,backfill_api
2025-07-20,425.0,440.0,415.6,421.05,212364.0,backfill_api
2025-07-21,417.0,439.0,413.5,430.17,358424.0,backfill_api
2025-07-22,435.0,444.5,430.0,438.83,330915.0,backfill_api
2025-07-23,447.6,447.6,425.5,434.1,172435.0,backfill_api
2025-07-24,442.0,442.0,423.4,434.28,202731.0,backfill_api
2025-07-27,436.0,452.8,435.0,441.03,380671.0,backfill_api
2025-07-28,443.0,462.0,437.1,459.47,623912.0,backfill_api
2025-07-29,465.0,468.6,450.0,452.66,206098.0,backfill_api
2025-07-30,443.7,460.0,435.0,436.31,185892.0,backfill_api
2025-07-31,440.0,440.0,425.0,427.89,179598.0,backfill_api
2025-08-03,428.5,430.0,417.1,418.23,126326.0,backfill_api
2025-08-04,424.0,432.0,412.7,422.86,119798.0,backfill_api
2025-08-05,424.0,426.0,408.8,409.86,101681.0,backfill_api
2025-08-06,409.0,414.5,407.3,409.53,84930.0,backfill_api
2025-08-07,415.0,415.0,411.0,413.46,53606.0,backfill_api
2025-08-11,407.2,413.0,401.0,402.21,126170.0,backfill_api
